"label","location_id","feature_set_name"
"I2C",568,"East Point Zoning"
"MI",568,"East Point Zoning"
"MIC",568,"East Point Zoning"
"MIXc",568,"East Point Zoning"
"OIT",568,"East Point Zoning"
"PAR",568,"East Point Zoning"
"POP",568,"East Point Zoning"
"R1",568,"East Point Zoning"
"R1A",568,"East Point Zoning"
"R1AC",568,"East Point Zoning"
"R1C",568,"East Point Zoning"
"R2",568,"East Point Zoning"
"R2C",568,"East Point Zoning"
"R3",568,"East Point Zoning"
"R3C",568,"East Point Zoning"
"R4",568,"East Point Zoning"
"R4C",568,"East Point Zoning"
"RL",568,"East Point Zoning"
"RT",568,"East Point Zoning"
"A-1*",595,"Zoning"
"A-1,A-1*",595,"Zoning"
"A-1,A-1 SP",595,"Zoning"
"A-1,A-2",595,"Zoning"
"A-1,A-2*",595,"Zoning"
"A-1,A-2 LNDF/WVR*",595,"Zoning"
"A-1,C-3",595,"Zoning"
"A-1,C-O",595,"Zoning"
"A-1*,CP/BP*",595,"Zoning"
"A-1,IND.PK.",595,"Zoning"
"A-1,IND.PK.*",595,"Zoning"
"A-1,PUD*",595,"Zoning"
"A-1*,PUD DVAO*",595,"Zoning"
"A-1,R1-6",595,"Zoning"
"A-1,R1-7",595,"Zoning"
"A-1,R-3",595,"Zoning"
"A-1,R-5",595,"Zoning"
"A-1,S-1",595,"Zoning"
"A-1,S-1*",595,"Zoning"
"A-1*,S-1*",595,"Zoning"
"A-2*",595,"Zoning"
"A-2*,C-2 M-R*",595,"Zoning"
"A-2,C-3",595,"Zoning"
"A-2,R-3",595,"Zoning"
"AG",595,"Zoning"
"AG,S-1",595,"Zoning"
"C-1*",595,"Zoning"
"C-1*,PUD*",595,"Zoning"
"C-1,R1-6",595,"Zoning"
"C-1*,R1-6",595,"Zoning"
"C-1,R-3",595,"Zoning"
"C-2*",595,"Zoning"
"C-2,C-2*",595,"Zoning"
"C-2,C-2 SP*",595,"Zoning"
"C-2,C-3",595,"Zoning"
"C-2,C-C",595,"Zoning"
"C-2-H-R SP*",595,"Zoning"
"C-2,P-1",595,"Zoning"
"C-2*,PAD",595,"Zoning"
"C-2,PUD*",595,"Zoning"
"C-2,R1-6",595,"Zoning"
"C-2*,R1-6",595,"Zoning"
"C-2,R-3",595,"Zoning"
"C-2*,RSC*",595,"Zoning"
"C-2,S-1*",595,"Zoning"
"C-3*",595,"Zoning"
"C-3,R1-6",595,"Zoning"
"C-4",595,"Zoning"
"CAP",595,"Zoning"
"CAP,R1-10*",595,"Zoning"
"CAP,S-1",595,"Zoning"
"C-C",595,"Zoning"
"C-N",595,"Zoning"
"C-O*",595,"Zoning"
"C-O*,R1-10",595,"Zoning"
"C-O*,R1-6",595,"Zoning"
"C-O,R1-6",595,"Zoning"
"C-O,R-3",595,"Zoning"
"C-R",595,"Zoning"
"C-R,RSC",595,"Zoning"
"CSC",595,"Zoning"
"CSS",595,"Zoning"
"C-T",595,"Zoning"
"DR-43",595,"Zoning"
"DTC-BIOMED*",595,"Zoning"
"DTC-BIOMED HP*",595,"Zoning"
"DTC-BIOMED HP-L*",595,"Zoning"
"DTC-BUSINESS CORE*",595,"Zoning"
"DTC-BUSINESS CORE HP*",595,"Zoning"
"DTC-BUSINESS CORE HP-L*",595,"Zoning"
"DTC-CENTRAL PARK*",595,"Zoning"
"DTC-COMMERCIAL CORRIDOR*",595,"Zoning"
"DTC-COMMERCIAL CORRIDOR HP*",595,"Zoning"
"DTC-DOWNTOWN GATEWAY*",595,"Zoning"
"DTC-DOWNTOWN GATEWAY HP*",595,"Zoning"
"DTC-EAST EVERGREEN*",595,"Zoning"
"DTC-EAST EVERGREEN HP*",595,"Zoning"
"DTC-EVANS CHURCHILL EAST*",595,"Zoning"
"DTC-EVANS CHURCHILL EAST HP*",595,"Zoning"
"DTC-EVANS CHURCHILL WEST*",595,"Zoning"
"DTC-EVANS CHURCHILL WEST HP*",595,"Zoning"
"DTC-MCDOWELL CORRIDOR*",595,"Zoning"
"DTC-MCDOWELL CORRIDOR HP*",595,"Zoning"
"DTC-ROOSEVELT EAST*",595,"Zoning"
"DTC-ROOSEVELT EAST HP*",595,"Zoning"
"DTC-ROOSEVELT NORTH*",595,"Zoning"
"DTC-ROOSEVELT NORTH HP*",595,"Zoning"
"DTC-ROOSEVELT SOUTH*",595,"Zoning"
"DTC-ROOSEVELT SOUTH HP*",595,"Zoning"
"DTC-TOWNSEND PARK*",595,"Zoning"
"DTC-TOWNSEND PARK HP*",595,"Zoning"
"DTC-VAN BUREN*",595,"Zoning"
"DTC-VAN BUREN HP*",595,"Zoning"
"DTC-WAREHOUSE",595,"Zoning"
"DTC-WAREHOUSE*",595,"Zoning"
"DTC-WAREHOUSE HP*",595,"Zoning"
"FH*",595,"Zoning"
"GC*",595,"Zoning"
"GID",595,"Zoning"
"I",595,"Zoning"
"I-1",595,"Zoning"
"I-1,I-P",595,"Zoning"
"I-2,IND-3",595,"Zoning"
"IND-1",595,"Zoning"
"IND-2",595,"Zoning"
"IND-3",595,"Zoning"
"IND. PK.",595,"Zoning"
"IND.PK.",595,"Zoning"
"IND.PK. *",595,"Zoning"
"IND.PK.*",595,"Zoning"
"IND.PK. PCD*",595,"Zoning"
"IND.PK.,PUD*",595,"Zoning"
"IND.PK.,R1-6",595,"Zoning"
"IND.PK.,R1-8",595,"Zoning"
"IND.PK.*,R-3",595,"Zoning"
"IND.PK. SP*",595,"Zoning"
"M-1",595,"Zoning"
"M-2",595,"Zoning"
"M-H",595,"Zoning"
"M-M,R-3",595,"Zoning"
"MU-3",595,"Zoning"
"MUA*",595,"Zoning"
"OS",595,"Zoning"
"P-1*",595,"Zoning"
"P-1*,R-5",595,"Zoning"
"P-2*",595,"Zoning"
"PAD-10*",595,"Zoning"
"PAD-10,R1-6",595,"Zoning"
"PAD-10*,R1-6",595,"Zoning"
"PAD-11*",595,"Zoning"
"PAD-12*",595,"Zoning"
"PAD-13*",595,"Zoning"
"PAD-14*",595,"Zoning"
"PAD-14,R1-6",595,"Zoning"
"PAD-14*,R1-6",595,"Zoning"
"PAD-15*",595,"Zoning"
"PAD-15,R1-6",595,"Zoning"
"PAD-3*",595,"Zoning"
"PAD-5*",595,"Zoning"
"PAD-6*",595,"Zoning"
"PAD-7*",595,"Zoning"
"PAD-8*",595,"Zoning"
"PAD-8,R1-6",595,"Zoning"
"PAD-9*",595,"Zoning"
"PAD-9,R1-6",595,"Zoning"
"PAD-MD",595,"Zoning"
"PAD,R1-10*",595,"Zoning"
"PAD,R1-6",595,"Zoning"
"PAD,R1-8",595,"Zoning"
"PAD,R1-8 PRD*",595,"Zoning"
"PAD,S-1",595,"Zoning"
"PCC-1",595,"Zoning"
"PCD*",595,"Zoning"
"PCD*,R1-6*",595,"Zoning"
"PCD,R1-8 PRD*",595,"Zoning"
"PCD*,R-2 PCD*",595,"Zoning"
"PCP",595,"Zoning"
"PCP/AMU",595,"Zoning"
"PSC*",595,"Zoning"
"PSCOD*",595,"Zoning"
"PSC,R1-6",595,"Zoning"
"PUD*",595,"Zoning"
"PUD*,R1-10*",595,"Zoning"
"PUD*,R1-6",595,"Zoning"
"PUD,R-3",595,"Zoning"
"PUD*,RE-35",595,"Zoning"
"PUD*,RE-35*",595,"Zoning"
"PUD*,RSC",595,"Zoning"
"R-10,R1-10",595,"Zoning"
"R1-10*",595,"Zoning"
"R1-10,R1-10*",595,"Zoning"
"R1-10*,R1-14",595,"Zoning"
"R1-10,R1-6",595,"Zoning"
"R1-10,R1-6*",595,"Zoning"
"R1-10*,R1-6*",595,"Zoning"
"R1-10,R1-8 PRD*",595,"Zoning"
"R1-10*,S-1",595,"Zoning"
"R1-14*",595,"Zoning"
"R1-18*",595,"Zoning"
"R1-18,R1-6",595,"Zoning"
"R1-35",595,"Zoning"
"R1-4",595,"Zoning"
"R1-43",595,"Zoning"
"R1-5",595,"Zoning"
"R1-6*",595,"Zoning"
"R1-6,R1-6 SP*",595,"Zoning"
"R1-6,R1-8",595,"Zoning"
"R1-6,S-1",595,"Zoning"
"R1-6,S-1*",595,"Zoning"
"R1-6,SR-17",595,"Zoning"
"R1-7",595,"Zoning"
"R-175",595,"Zoning"
"R1-8*",595,"Zoning"
"R-18,R1-18",595,"Zoning"
"R1-8,R1-8 PCD*",595,"Zoning"
"R1-8,RE-43",595,"Zoning"
"R1-8,S-1*",595,"Zoning"
"R1-8*,S-1",595,"Zoning"
"R-2*",595,"Zoning"
"R-2*,R1-10",595,"Zoning"
"R-2,R1-6",595,"Zoning"
"R-2*,R1-6",595,"Zoning"
"R-2*,RE-43",595,"Zoning"
"R-3*",595,"Zoning"
"R-35",595,"Zoning"
"R-35,R1-35",595,"Zoning"
"R-35,RE-35",595,"Zoning"
"R-3A*",595,"Zoning"
"R-3A*,R1-6",595,"Zoning"
"R-3,R1-10",595,"Zoning"
"R-3,R1-6",595,"Zoning"
"R-3*,R1-6",595,"Zoning"
"R-3,R1-8",595,"Zoning"
"R-3,R-3A",595,"Zoning"
"R-3,R-3A*",595,"Zoning"
"R-3,R-3 SP*",595,"Zoning"
"R-3,R-5",595,"Zoning"
"R-3*,RE-35",595,"Zoning"
"R-3*,RE-43",595,"Zoning"
"R-3*,S-1",595,"Zoning"
"R-4*",595,"Zoning"
"R-43",595,"Zoning"
"R-43,RU-43",595,"Zoning"
"R-4A*",595,"Zoning"
"R-4A*,R1-6",595,"Zoning"
"R-4A,R1-8",595,"Zoning"
"R-4R",595,"Zoning"
"R-4,R1-6",595,"Zoning"
"R-4*,R1-6",595,"Zoning"
"R-5*",595,"Zoning"
"R-5,R1-6",595,"Zoning"
"R-6,R1-6",595,"Zoning"
"R-8,R1-8",595,"Zoning"
"RE-24*",595,"Zoning"
"RE-35*",595,"Zoning"
"RE-35,RE-43*",595,"Zoning"
"RE-35,S-1",595,"Zoning"
"RE-35*,S-1",595,"Zoning"
"RE-43*",595,"Zoning"
"RE-43,SR-43",595,"Zoning"
"RH*",595,"Zoning"
"R-O*",595,"Zoning"
"R-O*,R1-6",595,"Zoning"
"RR-45",595,"Zoning"
"RSC*",595,"Zoning"
"RU-190",595,"Zoning"
"RU-43",595,"Zoning"
"RU-43,S-1",595,"Zoning"
"RU-43,SR-43",595,"Zoning"
"S-1*",595,"Zoning"
"S-1,SR-43",595,"Zoning"
"S-2*",595,"Zoning"
"SC",595,"Zoning"
"S-R",595,"Zoning"
"SR-17",595,"Zoning"
"SR-30",595,"Zoning"
"SR-43",595,"Zoning"
"SUP-PUBLIC",595,"Zoning"
"UR*",595,"Zoning"
"C-2,C-3",596,"Zoning"
"C-2,PAD",596,"Zoning"
"C-2,R-1",596,"Zoning"
"C-2,R-2",596,"Zoning"
"C-2,RR",596,"Zoning"
"C-3,PAD",596,"Zoning"
"CC",596,"Zoning"
"CR",596,"Zoning"
"I-2,PAD",596,"Zoning"
"IG",596,"Zoning"
"IP",596,"Zoning"
"MP",596,"Zoning"
"MP,NR",596,"Zoning"
"NR",596,"Zoning"
"PAD,R-1",596,"Zoning"
"PAD,R-2",596,"Zoning"
"PAD,R-3",596,"Zoning"
"PAD,RR",596,"Zoning"
"PC",596,"Zoning"
"PC,RU-190",596,"Zoning"
"R1-6",596,"Zoning"
"R1-7",596,"Zoning"
"R-1,R-2",596,"Zoning"
"R-1,RR",596,"Zoning"
"R-3,RR",596,"Zoning"
"RL-5",596,"Zoning"
"RM-9",596,"Zoning"
"RU-190",596,"Zoning"
"RU-190,RU-43",596,"Zoning"
"RU-43",596,"Zoning"
"SHD-CC",596,"Zoning"
"SHD-CO,SHD-RO",596,"Zoning"
"SHD-CR",596,"Zoning"
"SHD-RL-5",596,"Zoning"
"SR-43",596,"Zoning"
"C1",653,"Webster Zoning"
"C2",653,"Webster Zoning"
"C3",653,"Webster Zoning"
"M1",653,"Webster Zoning"
"R1",653,"Webster Zoning"
"R1A",653,"Webster Zoning"
"R2",653,"Webster Zoning"
"AG",654,"Buda Zoning"
"B1",654,"Buda Zoning"
"B2",654,"Buda Zoning"
"B2/R5",654,"Buda Zoning"
"B3",654,"Buda Zoning"
"F1",654,"Buda Zoning"
"F2",654,"Buda Zoning"
"F3",654,"Buda Zoning"
"F3H",654,"Buda Zoning"
"F4",654,"Buda Zoning"
"F4H",654,"Buda Zoning"
"F5",654,"Buda Zoning"
"F5H",654,"Buda Zoning"
"HI",654,"Buda Zoning"
"LI",654,"Buda Zoning"
"PD",654,"Buda Zoning"
"R1",654,"Buda Zoning"
"R2",654,"Buda Zoning"
"R2-C",654,"Buda Zoning"
"R3",654,"Buda Zoning"
"R3/R4",654,"Buda Zoning"
"R5",654,"Buda Zoning"
"A-L",655,"Hays Zoning"
"C-1",655,"Hays Zoning"
"C-2",655,"Hays Zoning"
"C-3",655,"Hays Zoning"
"I-1",655,"Hays Zoning"
"I-2",655,"Hays Zoning"
"NC.1",655,"Hays Zoning"
"NC.2",655,"Hays Zoning"
"NC.3",655,"Hays Zoning"
"NC.4",655,"Hays Zoning"
"NC.5",655,"Hays Zoning"
"P-I",655,"Hays Zoning"
"R-G",655,"Hays Zoning"
"R-M",655,"Hays Zoning"
"R-S",655,"Hays Zoning"
"AR",678,"unincorporated Zoning"
"AR-1",678,"unincorporated Zoning"
"AR-2",678,"unincorporated Zoning"
"AR-3",678,"unincorporated Zoning"
"AR-4",678,"unincorporated Zoning"
"AR-5",678,"unincorporated Zoning"
"AR-7",678,"unincorporated Zoning"
"CG-10,000",678,"unincorporated Zoning"
"CH-10,000",678,"unincorporated Zoning"
"CN-0.5/A",678,"unincorporated Zoning"
"CN-2/A",678,"unincorporated Zoning"
"G",678,"unincorporated Zoning"
"IH-6,000",678,"unincorporated Zoning"
"IL-10,000",678,"unincorporated Zoning"
"MHP",678,"unincorporated Zoning"
"MR",678,"unincorporated Zoning"
"OS",678,"unincorporated Zoning"
"P",678,"unincorporated Zoning"
"PC",678,"unincorporated Zoning"
"PRD",678,"unincorporated Zoning"
"PS",678,"unincorporated Zoning"
"RC",678,"unincorporated Zoning"
"RM-10/A",678,"unincorporated Zoning"
"RM-20/A",678,"unincorporated Zoning"
"RMH",678,"unincorporated Zoning"
"RR",678,"unincorporated Zoning"
"RR-1",678,"unincorporated Zoning"
"RR-10",678,"unincorporated Zoning"
"RR-2",678,"unincorporated Zoning"
"RR-3",678,"unincorporated Zoning"
"RR-4",678,"unincorporated Zoning"
"RR-5",678,"unincorporated Zoning"
"RR-7",678,"unincorporated Zoning"
"RS-1",678,"unincorporated Zoning"
"RS-10,000",678,"unincorporated Zoning"
"RS-16,000",678,"unincorporated Zoning"
"RS-18,000",678,"unincorporated Zoning"
"RS-3",678,"unincorporated Zoning"
"RS-36,000",678,"unincorporated Zoning"
"RS-4",678,"unincorporated Zoning"
"RS-40,000",678,"unincorporated Zoning"
"RS-5",678,"unincorporated Zoning"
"RS-6,000",678,"unincorporated Zoning"
"2F",729,"Grand Prairie Zoning"
"CA",729,"Grand Prairie Zoning"
"GR",729,"Grand Prairie Zoning"
"GR-1",729,"Grand Prairie Zoning"
"HC",729,"Grand Prairie Zoning"
"HD",729,"Grand Prairie Zoning"
"HI",729,"Grand Prairie Zoning"
"LAKE",729,"Grand Prairie Zoning"
"LI-LS",729,"Grand Prairie Zoning"
"MF",729,"Grand Prairie Zoning"
"MF-3",729,"Grand Prairie Zoning"
"MU",729,"Grand Prairie Zoning"
"NS",729,"Grand Prairie Zoning"
"O",729,"Grand Prairie Zoning"
"O-1",729,"Grand Prairie Zoning"
"PD-454A",729,"Grand Prairie Zoning"
"SF-3",729,"Grand Prairie Zoning"
"SF-4",729,"Grand Prairie Zoning"
"SF-5",729,"Grand Prairie Zoning"
"SF-5/16",729,"Grand Prairie Zoning"
"SF-6",729,"Grand Prairie Zoning"
"SF-A",729,"Grand Prairie Zoning"
"A-1",744,"Zoning"
"A-2*",744,"Zoning"
"AD-2",744,"Zoning"
"AG",744,"Zoning"
"C-1",744,"Zoning"
"C-1,CORE",744,"Zoning"
"C-2",744,"Zoning"
"C-2,RU-43",744,"Zoning"
"C-3",744,"Zoning"
"C-3*",744,"Zoning"
"CORE",744,"Zoning"
"G-P",744,"Zoning"
"G-P,RU-43",744,"Zoning"
"I-1",744,"Zoning"
"I-1,RU-43",744,"Zoning"
"I-2",744,"Zoning"
"I-2,IND-3",744,"Zoning"
"I-2,RU-43",744,"Zoning"
"IND-3",744,"Zoning"
"IND-3P",744,"Zoning"
"PAD",744,"Zoning"
"PAD,RU-43",744,"Zoning"
"R1-18",744,"Zoning"
"R1-35",744,"Zoning"
"R1-7",744,"Zoning"
"R-2",744,"Zoning"
"RE-43",744,"Zoning"
"R-MHP",744,"Zoning"
"RU-43",744,"Zoning"
"S-1",744,"Zoning"
"S-1*",744,"Zoning"
"SCHOOL",744,"Zoning"
"SPECIFIC AREA PLAN",744,"Zoning"
"AG",745,"Zoning"
"ARCADIA CAMELBACK SPD",745,"Zoning"
"C-1",745,"Zoning"
"C-1,DO",745,"Zoning"
"C-1,ESL",745,"Zoning"
"C-1,ESL FO",745,"Zoning"
"C-1,PCD",745,"Zoning"
"C-1,PNC PCD",745,"Zoning"
"C-2",745,"Zoning"
"C-2*",745,"Zoning"
"C-2,C-C",745,"Zoning"
"C-2,DO",745,"Zoning"
"C-2,DO HP",745,"Zoning"
"C-2,ESL",745,"Zoning"
"C-2,ESL,ESL (HD/HC),R1-10",745,"Zoning"
"C-2,ESL (HD)",745,"Zoning"
"C-2,ESL (HD/HC)",745,"Zoning"
"C-2/P-3,DO",745,"Zoning"
"C-2/P-4",745,"Zoning"
"C-2 PCD*",745,"Zoning"
"C-2,PCD",745,"Zoning"
"C-2,PCD ESL",745,"Zoning"
"C-2,PCD/P-4",745,"Zoning"
"C-2,PCD PSD",745,"Zoning"
"C-2,R-5",745,"Zoning"
"C-2 SP",745,"Zoning"
"C-2 SP*",745,"Zoning"
"C-3",745,"Zoning"
"C-3,D/M-2,DO,SC DO",745,"Zoning"
"C-3,DO",745,"Zoning"
"C-3,DO HP",745,"Zoning"
"C-3/P-3",745,"Zoning"
"C-3/P-3,DO",745,"Zoning"
"C-3,PCD",745,"Zoning"
"C-3,PCD (C)",745,"Zoning"
"C-3,PCD ESL",745,"Zoning"
"C-4",745,"Zoning"
"C-4,PCD",745,"Zoning"
"CA,ESL",745,"Zoning"
"(C),C-1",745,"Zoning"
"(C),C-2",745,"Zoning"
"(C),C-2/P-4",745,"Zoning"
"(C),C-3",745,"Zoning"
"(C),C-4",745,"Zoning"
"(C),C-O",745,"Zoning"
"(C),C-O/P-4",745,"Zoning"
"(C),I-1",745,"Zoning"
"(C),I-G",745,"Zoning"
"C-O",745,"Zoning"
"C-O/C-2",745,"Zoning"
"C-O,ESL",745,"Zoning"
"C-O,PCC PCD",745,"Zoning"
"C-O,PCD",745,"Zoning"
"C-O,PCD ESL",745,"Zoning"
"C-O,PCD/P-4",745,"Zoning"
"COS",745,"Zoning"
"C-O,SC ESL",745,"Zoning"
"C-O,SC ESL (HD)",745,"Zoning"
"COS,ESL",745,"Zoning"
"COS,ESL FO",745,"Zoning"
"COS,ESL (HC)",745,"Zoning"
"COS,ESL,R1-43",745,"Zoning"
"COS,PCD",745,"Zoning"
"(C),P-2",745,"Zoning"
"CP/GCP",745,"Zoning"
"CP/GCP PCD*",745,"Zoning"
"(C),PRD,R1-18,R1-7",745,"Zoning"
"(C),R1-18",745,"Zoning"
"(C),R-3",745,"Zoning"
"(C),R-4",745,"Zoning"
"(C),R-5",745,"Zoning"
"C-S",745,"Zoning"
"C-S,PCD",745,"Zoning"
"(C),S-R",745,"Zoning"
"D/DC-1,DO",745,"Zoning"
"D/DC-1,PBD DO",745,"Zoning"
"D/DCC-2",745,"Zoning"
"D/DCC-2,PBD DO",745,"Zoning"
"D/DCC-2,PBD DO HP",745,"Zoning"
"D/DMU-2,DO",745,"Zoning"
"D/DMU-2,PBD DO",745,"Zoning"
"D/DMU-2,PBD DO HP",745,"Zoning"
"D/DMU-3,PBD DO",745,"Zoning"
"D/DRU-2,DO",745,"Zoning"
"D/DRU-2,PBD DO",745,"Zoning"
"D/DRU-3,PBD DO",745,"Zoning"
"D/DUM-2,PBD DO",745,"Zoning"
"D/M-2,SC DO",745,"Zoning"
"D/OC-1,DO",745,"Zoning"
"D/OC-2,DO",745,"Zoning"
"D/OC-2,DO HP",745,"Zoning"
"D/OC-2,PBD DO",745,"Zoning"
"DO (C),R-5",745,"Zoning"
"DO,OS",745,"Zoning"
"DO,P-2",745,"Zoning"
"D/OR-1.5,DO",745,"Zoning"
"D/OR-2,DO",745,"Zoning"
"D/OR-2,PBD DO",745,"Zoning"
"DO,R-5",745,"Zoning"
"DO,S-R",745,"Zoning"
"D/RCO-2,PBD DO",745,"Zoning"
"D/RH-2,DO",745,"Zoning"
"D/RH-2,PBD DO",745,"Zoning"
"D/RHD-2,DO",745,"Zoning"
"D/RS-1,DO",745,"Zoning"
"D/RS-1,PBD DO",745,"Zoning"
"ESL,ESL (HD),OS,R1-10",745,"Zoning"
"ESL,ESL (HD),R1-35,R1-43",745,"Zoning"
"ESL,ESL (HD),R-4R,R1-18",745,"Zoning"
"ESL FO,PNC",745,"Zoning"
"ESL FO,PRD ESL FO,R1-43",745,"Zoning"
"ESL FO,PRD ESL FO,R1-43,R1-70",745,"Zoning"
"ESL FO,R1-130",745,"Zoning"
"ESL FO,R1-130,R1-190",745,"Zoning"
"ESL FO,R1-190",745,"Zoning"
"ESL FO,R1-35",745,"Zoning"
"ESL FO,R1-43",745,"Zoning"
"ESL FO,R1-70",745,"Zoning"
"ESL FO,R-3",745,"Zoning"
"ESL FO,R-4R",745,"Zoning"
"ESL,HC",745,"Zoning"
"ESL (HC),OS",745,"Zoning"
"ESL (HC),R1-35",745,"Zoning"
"ESL,HC,R1-43",745,"Zoning"
"ESL (HD) (C),R-5",745,"Zoning"
"ESL (HD/HC),OS",745,"Zoning"
"ESL (HD/HC),PCC",745,"Zoning"
"ESL (HD/HC),R1-10",745,"Zoning"
"ESL (HD/HC),R1-18",745,"Zoning"
"ESL (HD/HC),R1-35",745,"Zoning"
"ESL (HD/HC),R1-43",745,"Zoning"
"ESL (HD/HC),R1-7",745,"Zoning"
"ESL (HD/HC),R1-70",745,"Zoning"
"ESL (HD/HC),R-4",745,"Zoning"
"ESL (HD/HC),R-4R",745,"Zoning"
"ESL (HD),I-1",745,"Zoning"
"ESL (HD),OS",745,"Zoning"
"ESL (HD),PCC",745,"Zoning"
"ESL (HD),PNC",745,"Zoning"
"ESL (HD),R1-10",745,"Zoning"
"ESL (HD),R1-18",745,"Zoning"
"ESL (HD),R1-18,R1-70",745,"Zoning"
"ESL (HD),R1-190",745,"Zoning"
"ESL (HD),R1-190,R1-70",745,"Zoning"
"ESL (HD),R1-35",745,"Zoning"
"ESL (HD),R1-43",745,"Zoning"
"ESL (HD),R1-5",745,"Zoning"
"ESL (HD),R1-7",745,"Zoning"
"ESL (HD),R1-70",745,"Zoning"
"ESL (HD),R-3",745,"Zoning"
"ESL (HD),R-4",745,"Zoning"
"ESL (HD),R-4R",745,"Zoning"
"ESL (HD),S-R",745,"Zoning"
"ESL HP,R1-35",745,"Zoning"
"ESL,OS",745,"Zoning"
"ESL,PCC",745,"Zoning"
"ESL,PCD",745,"Zoning"
"ESL,PCD,R1-7",745,"Zoning"
"ESL,PCOC",745,"Zoning"
"ESL,PRD ESL,R1-43,R1-70",745,"Zoning"
"ESL,R1-10",745,"Zoning"
"ESL,R1-130",745,"Zoning"
"ESL,R1-18",745,"Zoning"
"ESL,R1-190",745,"Zoning"
"ESL,R1-35",745,"Zoning"
"ESL,R1-43",745,"Zoning"
"ESL,R1-5",745,"Zoning"
"ESL,R1-7",745,"Zoning"
"ESL,R1-70",745,"Zoning"
"ESL,R-3",745,"Zoning"
"ESL,R-4",745,"Zoning"
"ESL,R-4R",745,"Zoning"
"ESL,R-4R,R1-43",745,"Zoning"
"ESL,R-5",745,"Zoning"
"ESL,SC",745,"Zoning"
"ESL,S-R",745,"Zoning"
"ESL,WP",745,"Zoning"
"GID",745,"Zoning"
"GID,R1-4",745,"Zoning"
"GOLF",745,"Zoning"
"(HD/HC),R1-190",745,"Zoning"
"(HD),R1-18",745,"Zoning"
"(HD),S-R",745,"Zoning"
"HP,R1-7",745,"Zoning"
"HP,R-3",745,"Zoning"
"HP,R-4",745,"Zoning"
"HP,R-4R",745,"Zoning"
"HP,R-4,R-5",745,"Zoning"
"HP,R-5",745,"Zoning"
"HP,SC",745,"Zoning"
"I-1",745,"Zoning"
"I-1,PCD",745,"Zoning"
"I-1,PCD ESL (HD)",745,"Zoning"
"I-G",745,"Zoning"
"IND.PK.",745,"Zoning"
"M-H",745,"Zoning"
"M-H,R-4",745,"Zoning"
"OS",745,"Zoning"
"OS,OSP",745,"Zoning"
"OS,PCD",745,"Zoning"
"OS,PCD ESL",745,"Zoning"
"OS,PCD,R1-7",745,"Zoning"
"OSR",745,"Zoning"
"OUTER LOOP FREEWAY SP\N",745,"Zoning"
"P-1",745,"Zoning"
"P-2",745,"Zoning"
"P-2,PCD",745,"Zoning"
"PAD",745,"Zoning"
"PAD-14",745,"Zoning"
"PCC",745,"Zoning"
"PCC,PCD",745,"Zoning"
"PCD",745,"Zoning"
"PCD ESL (HD),R1-7",745,"Zoning"
"PCD ESL,R1-10",745,"Zoning"
"PCD ESL,R1-130",745,"Zoning"
"PCD ESL,R1-18",745,"Zoning"
"PCD ESL,R1-35",745,"Zoning"
"PCD ESL,R1-43",745,"Zoning"
"PCD ESL,R1-5",745,"Zoning"
"PCD ESL,R1-7",745,"Zoning"
"PCD ESL,R1-70",745,"Zoning"
"PCD ESL,R-4",745,"Zoning"
"PCD ESL,R-4R",745,"Zoning"
"PCD ESL,S-R",745,"Zoning"
"PCD,PCOC",745,"Zoning"
"PCD,PCP",745,"Zoning"
"PCD,PCP/AMU-R",745,"Zoning"
"PCD,PNC",745,"Zoning"
"PCD,PRC",745,"Zoning"
"PCD PSD,PCP/AMU",745,"Zoning"
"PCD PSD,PCP/AMU-R",745,"Zoning"
"PCD PSD,PRC",745,"Zoning"
"PCD,R1-10",745,"Zoning"
"PCD,R1-18",745,"Zoning"
"PCD,R1-35",745,"Zoning"
"PCD,R1-43",745,"Zoning"
"PCD,R1-5",745,"Zoning"
"PCD,R1-7",745,"Zoning"
"PCD,R-3",745,"Zoning"
"PCD,R-4",745,"Zoning"
"PCD,R-4R",745,"Zoning"
"PCD,R-4,R-5",745,"Zoning"
"PCD,R-5",745,"Zoning"
"PCD,R-5,R1-7",745,"Zoning"
"PCD,SC",745,"Zoning"
"PCD,S-R",745,"Zoning"
"PCP/AMU",745,"Zoning"
"PCP/AMU,PSD",745,"Zoning"
"PCP/AMU-R",745,"Zoning"
"PCP/AMU-R,PSD",745,"Zoning"
"PCP/AV",745,"Zoning"
"PCP/EMP",745,"Zoning"
"PNC",745,"Zoning"
"PRC",745,"Zoning"
"PRC,PSD",745,"Zoning"
"PRD ESL FO,R1-43",745,"Zoning"
"PRD ESL FO,R1-70",745,"Zoning"
"PRD ESL,R1-10",745,"Zoning"
"PRD ESL,R1-18",745,"Zoning"
"PRD ESL,R1-35",745,"Zoning"
"PRD ESL,R1-43",745,"Zoning"
"PRD ESL,R1-43,R1-70",745,"Zoning"
"PRD ESL,R1-70",745,"Zoning"
"PRD,R1-10",745,"Zoning"
"PRD,R1-18",745,"Zoning"
"PRD,R1-18,R1-7",745,"Zoning"
"PRD,R1-35",745,"Zoning"
"PRD,R1-43",745,"Zoning"
"PRD,R1-5",745,"Zoning"
"PRD,R1-7",745,"Zoning"
"PRD,R-4R",745,"Zoning"
"PSC",745,"Zoning"
"PSC*",745,"Zoning"
"PSD,PUD",745,"Zoning"
