label,location_id,feature_set_name,match_status,matched_codes,matched_descriptions,fix_command
GC,183,zoning,not_found_location,,,
EC,183,zoning,not_found_location,,,
NC,183,zoning,not_found_location,,,
CC,183,zoning,not_found_location,,,
O-I,183,zoning,not_found_location,,,
PUD,183,zoning,not_found_location,,,
RE,183,zoning,not_found_location,,,
CR-4(H),175,zoning,resolved,CR-4,Mixed-dwelling type zone,"copy_zone(175, [3801], ""CR-4(H)"", ""Mixed-dwelling type zone"", None)"
TH(H),175,zoning,resolved,TH,Trailer homesite zone,"copy_zone(175, [3796], ""TH(H)"", ""Trailer homesite zone"", None)"
SH(H),175,zoning,resolved,SH,Suburban homestead zone,"copy_zone(175, [3795], ""SH(H)"", ""Suburban homestead zone"", None)"
CR-5(GC),175,zoning,resolved,CR-5|GC,Multiple residence zone|Golf course zone,"copy_zone(175, [3802, 3817], ""CR-5(GC)"", ""Multiple residence zone"", None)"
GR-1(H),175,zoning,resolved,GR-1,Rural residential zone,"copy_zone(175, [3792], ""GR-1(H)"", ""Rural residential zone"", None)"
RH(GC),175,zoning,resolved,RH|GC,Rural homestead zone|Golf course zone,"copy_zone(175, [3791, 3817], ""RH(GC)"", ""Rural homestead zone"", None)"
CR-5(H),175,zoning,resolved,CR-5,Multiple residence zone,"copy_zone(175, [3802], ""CR-5(H)"", ""Multiple residence zone"", None)"
RH(H),175,zoning,resolved,RH,Rural homestead zone,"copy_zone(175, [3791], ""RH(H)"", ""Rural homestead zone"", None)"
SP,175,zoning,resolved,CPI,Campus Park industrial zone,"copy_zone(175, [3811], ""SP"", ""Campus Park industrial zone"", None)"
RH,183,zoning,not_found_location,,,
RL,183,zoning,not_found_location,,,
AG,186,zoning,not_found_location,,,
RM,183,zoning,not_found_location,,,
C24/27,186,zoning,not_found_location,,,
MU-N-CZ,184,zoning,resolved,MU-N,Neighborhood Mixed Use,"copy_zone(184, [73795], ""MU-N-CZ"", ""Neighborhood Mixed Use"", None)"
R18-CZ,184,zoning,resolved,R18,Residential 18,"copy_zone(184, [73821], ""R18-CZ"", ""Residential 18"", None)"
R4-CZ,184,zoning,resolved,R4,Residential 4,"copy_zone(184, [73789], ""R4-CZ"", ""Residential 4"", None)"
R8-CZ,184,zoning,resolved,R8,Residential 8,"copy_zone(184, [73792], ""R8-CZ"", ""Residential 8"", None)"
CC-CZ,184,zoning,resolved,CC,Community Commercial,"copy_zone(184, [73803], ""CC-CZ"", ""Community Commercial"", None)"
LI-CZ,184,zoning,resolved,LI,Light Industrial,"copy_zone(184, [73829], ""LI-CZ"", ""Light Industrial"", None)"
HI-CZ,184,zoning,resolved,HI,Heavy Industrial,"copy_zone(184, [73831], ""HI-CZ"", ""Heavy Industrial"", None)"
OI-CZ,184,zoning,not_found_zone,,,"insert_zone(184, ""OI-CZ"", ""OI-CZ"")"
GC-CZ,184,zoning,resolved,GC,General Commercial,"copy_zone(184, [73827], ""GC-CZ"", ""General Commercial"", None)"
CD-CZ,184,zoning,resolved,CD,Campus Development,"copy_zone(184, [73833], ""CD-CZ"", ""Campus Development"", None)"
CD-R-CZ,184,zoning,resolved,CD-R|CD,Campus Development Residential|Campus Development,"copy_zone(184, [73835, 73833], ""CD-R-CZ"", ""Campus Development Residential"", None)"
C 601-CZ,186,zoning,not_found_location,,,
R/OMT,186,zoning,not_found_location,,,
R/MST,186,zoning,not_found_location,,,
C601,186,zoning,not_found_location,,,
OM,186,zoning,not_found_location,,,
CIV,186,zoning,not_found_location,,,
IND,186,zoning,not_found_location,,,
MSP,186,zoning,not_found_location,,,
SFR,186,zoning,not_found_location,,,
SFR-CZ,186,zoning,not_found_location,,,
CB,189,zoning,not_found_location,,,
OMP,186,zoning,not_found_location,,,
TNDO-CZ,186,zoning,not_found_location,,,
PRD,186,zoning,not_found_location,,,
MS,186,zoning,not_found_location,,,
CBD,189,zoning,not_found_location,,,
COI,189,zoning,not_found_location,,,
MDR,189,zoning,not_found_location,,,
LI-LU,189,zoning,not_found_location,,,
CR,189,zoning,not_found_location,,,
GB-LU,189,zoning,not_found_location,,,
MI,189,zoning,not_found_location,,,
LI,189,zoning,not_found_location,,,
HI,189,zoning,not_found_location,,,
GB,189,zoning,not_found_location,,,
LDR,189,zoning,not_found_location,,,
HDR,189,zoning,not_found_location,,,
MX,189,zoning,not_found_location,,,
CI,189,zoning,not_found_location,,,
HDR-LU,189,zoning,not_found_location,,,
MI-LU,189,zoning,not_found_location,,,
MX-LU,189,zoning,not_found_location,,,
OI-LU,189,zoning,not_found_location,,,
PD,189,zoning,not_found_location,,,
NB,189,zoning,not_found_location,,,
OI,189,zoning,not_found_location,,,
RMH,189,zoning,not_found_location,,,
GB,190,zoning,not_found_zone,,,"insert_zone(190, ""GB"", ""GB"")"
HI,190,zoning,not_found_zone,,,"insert_zone(190, ""HI"", ""HI"")"
HB,190,zoning,not_found_zone,,,"insert_zone(190, ""HB"", ""HB"")"
CU-RM-8 & RS-9,190,zoning,not_found_zone,,,"insert_zone(190, ""CU-RM-8 & RS-9"", ""CU-RM-8 & RS-9"")"
GO-H,190,zoning,not_found_zone,,,"insert_zone(190, ""GO-H"", ""GO-H"")"
CU-GB,190,zoning,not_found_zone,,,"insert_zone(190, ""CU-GB"", ""CU-GB"")"
CB,190,zoning,not_found_zone,,,"insert_zone(190, ""CB"", ""CB"")"
AG,190,zoning,not_found_zone,,,"insert_zone(190, ""AG"", ""AG"")"
CU-RS-9 & RM-8,190,zoning,not_found_zone,,,"insert_zone(190, ""CU-RS-9 & RM-8"", ""CU-RS-9 & RM-8"")"
CU-RM-8,190,zoning,not_found_zone,,,"insert_zone(190, ""CU-RM-8"", ""CU-RM-8"")"
CU-RM-5,190,zoning,not_found_zone,,,"insert_zone(190, ""CU-RM-5"", ""CU-RM-5"")"
LO,190,zoning,not_found_zone,,,"insert_zone(190, ""LO"", ""LO"")"
LB,190,zoning,not_found_zone,,,"insert_zone(190, ""LB"", ""LB"")"
RS-12,190,zoning,not_found_zone,,,"insert_zone(190, ""RS-12"", ""RS-12"")"
RM-12,190,zoning,not_found_zone,,,"insert_zone(190, ""RM-12"", ""RM-12"")"
PI,190,zoning,not_found_zone,,,"insert_zone(190, ""PI"", ""PI"")"
LI,190,zoning,not_found_zone,,,"insert_zone(190, ""LI"", ""LI"")"
RS-20,190,zoning,not_found_zone,,,"insert_zone(190, ""RS-20"", ""RS-20"")"
NB,190,zoning,not_found_zone,,,"insert_zone(190, ""NB"", ""NB"")"
MHP,190,zoning,not_found_zone,,,"insert_zone(190, ""MHP"", ""MHP"")"
RS-12-C,190,zoning,not_found_zone,,,"insert_zone(190, ""RS-12-C"", ""RS-12-C"")"
RS-15,190,zoning,not_found_zone,,,"insert_zone(190, ""RS-15"", ""RS-15"")"
RM-8,190,zoning,not_found_zone,,,"insert_zone(190, ""RM-8"", ""RM-8"")"
RS-15-C,190,zoning,not_found_zone,,,"insert_zone(190, ""RS-15-C"", ""RS-15-C"")"
RS-40,190,zoning,not_found_zone,,,"insert_zone(190, ""RS-40"", ""RS-40"")"
PUD,190,zoning,not_found_zone,,,"insert_zone(190, ""PUD"", ""PUD"")"
RM-5,190,zoning,not_found_zone,,,"insert_zone(190, ""RM-5"", ""RM-5"")"
CD-C-M,191,zoning,not_found_location,,,
CD-CB,191,zoning,not_found_location,,,
CD-BP,191,zoning,not_found_location,,,
A-O,191,zoning,not_found_location,,,
CD-A-O,191,zoning,not_found_location,,,
CD-C-H,191,zoning,not_found_location,,,
BP,191,zoning,not_found_location,,,
CD-C-L,191,zoning,not_found_location,,,
CB,191,zoning,not_found_location,,,
AG,191,zoning,not_found_location,,,
CD-C-N,191,zoning,not_found_location,,,
CD-HI,191,zoning,not_found_location,,,
CD-LI,191,zoning,not_found_location,,,
CD-LIM,191,zoning,not_found_location,,,
SC,190,zoning,not_found_zone,,,"insert_zone(190, ""SC"", ""SC"")"
RS-9,190,zoning,not_found_zone,,,"insert_zone(190, ""RS-9"", ""RS-9"")"
CD-RM-18,191,zoning,not_found_location,,,
COUNTY,191,zoning,not_found_location,,,
CD-RM-5,191,zoning,not_found_location,,,
CD-RM-26,191,zoning,not_found_location,,,
CD-R-3,191,zoning,not_found_location,,,
CD-O,191,zoning,not_found_location,,,
CD-RM-8,191,zoning,not_found_location,,,
CD-RM-12,191,zoning,not_found_location,,,
CD-PI,191,zoning,not_found_location,,,
C-L,191,zoning,not_found_location,,,
C-N,191,zoning,not_found_location,,,
CD-R-5,191,zoning,not_found_location,,,
C-M,191,zoning,not_found_location,,,
CD-R-7,191,zoning,not_found_location,,,
C-H,191,zoning,not_found_location,,,
HI,191,zoning,not_found_location,,,
NS,191,zoning,not_found_location,,,
RM-26,191,zoning,not_found_location,,,
RM-5,191,zoning,not_found_location,,,
RM-18,191,zoning,not_found_location,,,
RM-12,191,zoning,not_found_location,,,
R-7,191,zoning,not_found_location,,,
PI,191,zoning,not_found_location,,,
LIM,191,zoning,not_found_location,,,
R-3,191,zoning,not_found_location,,,
R-5,191,zoning,not_found_location,,,
RM-8,191,zoning,not_found_location,,,
PNR,191,zoning,not_found_location,,,
O,191,zoning,not_found_location,,,
LI,191,zoning,not_found_location,,,
PUD,191,zoning,not_found_location,,,
TN,191,zoning,not_found_location,,,
UMU,191,zoning,not_found_location,,,
CAC-1(EX),204,zoning,resolved,CAC-1,Community Activity Center 1,"copy_zone(204, [74117], ""CAC-1(EX)"", ""Community Activity Center 1"", None)"
CAC-2(CD),204,zoning,resolved,CAC-2,Community Activity Center 2,"copy_zone(204, [74118], ""CAC-2(CD)"", ""Community Activity Center 2"", None)"
B-1(CD)(ANDO),204,zoning,not_found_zone,,,"insert_zone(204, ""B-1(CD)(ANDO)"", ""B-1(CD)(ANDO)"")"
B-2(CD),204,zoning,not_found_zone,,,"insert_zone(204, ""B-2(CD)"", ""B-2(CD)"")"
CAC-1(CD),204,zoning,resolved,CAC-1,Community Activity Center 1,"copy_zone(204, [74117], ""CAC-1(CD)"", ""Community Activity Center 1"", None)"
CAC-2(HDO),204,zoning,resolved,CAC-2|HDO,Community Activity Center 2|Historic District Overlay,"copy_zone(204, [74118, 74136], ""CAC-2(HDO)"", ""Community Activity Center 2"", None)"
B-D(CD)(ANDO),204,zoning,not_found_zone,,,"insert_zone(204, ""B-D(CD)(ANDO)"", ""B-D(CD)(ANDO)"")"
B-1(CD),204,zoning,not_found_zone,,,"insert_zone(204, ""B-1(CD)"", ""B-1(CD)"")"
B-2(CD)(ANDO),204,zoning,not_found_zone,,,"insert_zone(204, ""B-2(CD)(ANDO)"", ""B-2(CD)(ANDO)"")"
B-D(CD),204,zoning,not_found_zone,,,"insert_zone(204, ""B-D(CD)"", ""B-D(CD)"")"
BP(CD),204,zoning,not_found_zone,,,"insert_zone(204, ""BP(CD)"", ""BP(CD)"")"
BP(CD)(ANDO),204,zoning,not_found_zone,,,"insert_zone(204, ""BP(CD)(ANDO)"", ""BP(CD)(ANDO)"")"
B-2(CD)(HDO),204,zoning,resolved,HDO,Historic District Overlay,"copy_zone(204, [74136], ""B-2(CD)(HDO)"", ""Historic District Overlay"", None)"
B-1(CD)(HDO),204,zoning,resolved,HDO,Historic District Overlay,"copy_zone(204, [74136], ""B-1(CD)(HDO)"", ""Historic District Overlay"", None)"
B-1SCD,204,zoning,not_found_zone,,,"insert_zone(204, ""B-1SCD"", ""B-1SCD"")"
IC-2(CD),204,zoning,resolved,IC-2,Institutional Campus 2,"copy_zone(204, [74109], ""IC-2(CD)"", ""Institutional Campus 2"", None)"
CR(CD),204,zoning,resolved,CR,Commercial Regional,"copy_zone(204, [74107], ""CR(CD)"", ""Commercial Regional"", None)"
CG(ANDO),204,zoning,resolved,CG,Commercial General,"copy_zone(204, [74106], ""CG(ANDO)"", ""Commercial General"", None)"
CG(HDO),204,zoning,resolved,CG|HDO,Commercial General|Historic District Overlay,"copy_zone(204, [74106, 74136], ""CG(HDO)"", ""Commercial General"", None)"
CC(CD),204,zoning,not_found_zone,,,"insert_zone(204, ""CC(CD)"", ""CC(CD)"")"
CG(CD)ANDO,204,zoning,resolved,CG,Commercial General,"copy_zone(204, [74106], ""CG(CD)ANDO"", ""Commercial General"", None)"
IC-1(ANDO),204,zoning,resolved,IC-1,Institutional Campus 1,"copy_zone(204, [74108], ""IC-1(ANDO)"", ""Institutional Campus 1"", None)"
I-1(CD)(ANDO),204,zoning,not_found_zone,,,"insert_zone(204, ""I-1(CD)(ANDO)"", ""I-1(CD)(ANDO)"")"
I-2(CD)(TS),204,zoning,not_found_zone,,,"insert_zone(204, ""I-2(CD)(TS)"", ""I-2(CD)(TS)"")"
I-1(TS-O),204,zoning,not_found_zone,,,"insert_zone(204, ""I-1(TS-O)"", ""I-1(TS-O)"")"
CG(CD),204,zoning,resolved,CG,Commercial General,"copy_zone(204, [74106], ""CG(CD)"", ""Commercial General"", None)"
CC(ANDO),204,zoning,not_found_zone,,,"insert_zone(204, ""CC(ANDO)"", ""CC(ANDO)"")"
I-1(CD),204,zoning,resolved,IC-1,Institutional Campus 1,"copy_zone(204, [74108], ""I-1(CD)"", ""Institutional Campus 1"", None)"
I-2(CD)(ANDO),204,zoning,not_found_zone,,,"insert_zone(204, ""I-2(CD)(ANDO)"", ""I-2(CD)(ANDO)"")"
CC,204,zoning,resolved,CCO,Cottage Court Overlay,"copy_zone(204, [74142], ""CC"", ""Cottage Court Overlay"", None)"
I-2(CD),204,zoning,not_found_zone,,,"insert_zone(204, ""I-2(CD)"", ""I-2(CD)"")"
ML-2(CD),204,zoning,resolved,ML-2,Manufacturing and Logistics 2,"copy_zone(204, [74114], ""ML-2(CD)"", ""Manufacturing and Logistics 2"", None)"
ML-1(ANDO),204,zoning,resolved,ML-1,Manufacturing and Logistics 1,"copy_zone(204, [74113], ""ML-1(ANDO)"", ""Manufacturing and Logistics 1"", None)"
ML-1(CD),204,zoning,resolved,ML-1,Manufacturing and Logistics 1,"copy_zone(204, [74113], ""ML-1(CD)"", ""Manufacturing and Logistics 1"", None)"
ML-2(CD)ANDO,204,zoning,resolved,ML-2,Manufacturing and Logistics 2,"copy_zone(204, [74114], ""ML-2(CD)ANDO"", ""Manufacturing and Logistics 2"", None)"
ML-2(ANDO),204,zoning,resolved,ML-2,Manufacturing and Logistics 2,"copy_zone(204, [74114], ""ML-2(ANDO)"", ""Manufacturing and Logistics 2"", None)"
ML-1(CD)ANDO,204,zoning,resolved,ML-1,Manufacturing and Logistics 1,"copy_zone(204, [74113], ""ML-1(CD)ANDO"", ""Manufacturing and Logistics 1"", None)"
IMU(CD),204,zoning,resolved,IMU,Innovation Mixed-Use,"copy_zone(204, [74115], ""IMU(CD)"", ""Innovation Mixed-Use"", None)"
INST(CD)(ANDO),204,zoning,not_found_zone,,,"insert_zone(204, ""INST(CD)(ANDO)"", ""INST(CD)(ANDO)"")"
INST(CD),204,zoning,resolved,IC-1|IC-2,Institutional Campus 1|Institutional Campus 2,"copy_zone(204, [74108, 74109], ""INST(CD)"", ""Institutional Campus 1"", None)"
MUDD(CD)(HDO),204,zoning,not_found_zone,,,"insert_zone(204, ""MUDD(CD)(HDO)"", ""MUDD(CD)(HDO)"")"
MUDD-O(CD),204,zoning,not_found_zone,,,"insert_zone(204, ""MUDD-O(CD)"", ""MUDD-O(CD)"")"
MUDD(CD),204,zoning,not_found_zone,,,"insert_zone(204, ""MUDD(CD)"", ""MUDD(CD)"")"
MUDD(O),204,zoning,not_found_zone,,,"insert_zone(204, ""MUDD(O)"", ""MUDD(O)"")"
MUDD-O(HDO),204,zoning,not_found_zone,,,"insert_zone(204, ""MUDD-O(HDO)"", ""MUDD-O(HDO)"")"
MUDD-O(ANDO),204,zoning,not_found_zone,,,"insert_zone(204, ""MUDD-O(ANDO)"", ""MUDD-O(ANDO)"")"
MUDD-O,204,zoning,not_found_zone,,,"insert_zone(204, ""MUDD-O"", ""MUDD-O"")"
MX-1,204,zoning,not_found_zone,,,"insert_zone(204, ""MX-1"", ""MX-1"")"
N1-A(CD),204,zoning,resolved,N1-A,Neighborhood 1-A,"copy_zone(204, [74097], ""N1-A(CD)"", ""Neighborhood 1-A"", None)"
N1-A(ANDO),204,zoning,resolved,N1-A,Neighborhood 1-A,"copy_zone(204, [74097], ""N1-A(ANDO)"", ""Neighborhood 1-A"", None)"
N1-C(ANDO),204,zoning,resolved,N1-C,Neighborhood 1-C,"copy_zone(204, [74099], ""N1-C(ANDO)"", ""Neighborhood 1-C"", None)"
N1-A(CCO),204,zoning,resolved,N1-A|CCO,Neighborhood 1-A|Cottage Court Overlay,"copy_zone(204, [74097, 74142], ""N1-A(CCO)"", ""Neighborhood 1-A"", None)"
N1-A(HDO),204,zoning,resolved,N1-A|HDO,Neighborhood 1-A|Historic District Overlay,"copy_zone(204, [74097, 74136], ""N1-A(HDO)"", ""Neighborhood 1-A"", None)"
N1-B(HDO),204,zoning,resolved,N1-B|HDO,Neighborhood 1-B|Historic District Overlay,"copy_zone(204, [74098, 74136], ""N1-B(HDO)"", ""Neighborhood 1-B"", None)"
MX-3,204,zoning,not_found_zone,,,"insert_zone(204, ""MX-3"", ""MX-3"")"
N1-C(HDO),204,zoning,resolved,N1-C|HDO,Neighborhood 1-C|Historic District Overlay,"copy_zone(204, [74099, 74136], ""N1-C(HDO)"", ""Neighborhood 1-C"", None)"
N1-D(CCO),204,zoning,resolved,N1-D|CCO,Neighborhood 1-D|Cottage Court Overlay,"copy_zone(204, [74100, 74142], ""N1-D(CCO)"", ""Neighborhood 1-D"", None)"
MX-1(INNOV),204,zoning,resolved,IMU,Innovation Mixed-Use,"copy_zone(204, [74115], ""MX-1(INNOV)"", ""Innovation Mixed-Use"", None)"
MX-2,204,zoning,not_found_zone,,,"insert_zone(204, ""MX-2"", ""MX-2"")"
MX-3(INNOV),204,zoning,resolved,IMU,Innovation Mixed-Use,"copy_zone(204, [74115], ""MX-3(INNOV)"", ""Innovation Mixed-Use"", None)"
MX-2(ANDO),204,zoning,not_found_zone,,,"insert_zone(204, ""MX-2(ANDO)"", ""MX-2(ANDO)"")"
MX-2(INNOV),204,zoning,resolved,IMU,Innovation Mixed-Use,"copy_zone(204, [74115], ""MX-2(INNOV)"", ""Innovation Mixed-Use"", None)"
MX-2 INNOV,204,zoning,resolved,IMU,Innovation Mixed-Use,"copy_zone(204, [74115], ""MX-2 INNOV"", ""Innovation Mixed-Use"", None)"
N1-D(HDO),204,zoning,resolved,N1-D|HDO,Neighborhood 1-D|Historic District Overlay,"copy_zone(204, [74100, 74136], ""N1-D(HDO)"", ""Neighborhood 1-D"", None)"
N2-C(CD)ANDO,204,zoning,resolved,N2-C,Neighborhood 2 - Community,"copy_zone(204, [74105], ""N2-C(CD)ANDO"", ""Neighborhood 2 - Community"", None)"
N2-B(ANDO),204,zoning,resolved,N2-B,Neighborhood 2-B,"copy_zone(204, [74104], ""N2-B(ANDO)"", ""Neighborhood 2-B"", None)"
N1-E(CD),204,zoning,resolved,N1-E,Neighborhood 1-E,"copy_zone(204, [74101], ""N1-E(CD)"", ""Neighborhood 1-E"", None)"
N2-B(HDO),204,zoning,resolved,N2-B|HDO,Neighborhood 2-B|Historic District Overlay,"copy_zone(204, [74104, 74136], ""N2-B(HDO)"", ""Neighborhood 2-B"", None)"
N2-B(CD),204,zoning,resolved,N2-B,Neighborhood 2-B,"copy_zone(204, [74104], ""N2-B(CD)"", ""Neighborhood 2-B"", None)"
N2-A(HDO),204,zoning,resolved,N2-A|HDO,Neighborhood 2-A|Historic District Overlay,"copy_zone(204, [74103, 74136], ""N2-A(HDO)"", ""Neighborhood 2-A"", None)"
N2-C(HDO),204,zoning,resolved,N2-C|HDO,Neighborhood 2 - Community|Historic District Overlay,"copy_zone(204, [74105, 74136], ""N2-C(HDO)"", ""Neighborhood 2 - Community"", None)"
N2-C(EX),204,zoning,resolved,N2-C,Neighborhood 2 - Community,"copy_zone(204, [74105], ""N2-C(EX)"", ""Neighborhood 2 - Community"", None)"
N1-D(CD),204,zoning,resolved,N1-D,Neighborhood 1-D,"copy_zone(204, [74100], ""N1-D(CD)"", ""Neighborhood 1-D"", None)"
N2-C(CD),204,zoning,resolved,N2-C,Neighborhood 2 - Community,"copy_zone(204, [74105], ""N2-C(CD)"", ""Neighborhood 2 - Community"", None)"
N1-E(HDO),204,zoning,resolved,N1-E|HDO,Neighborhood 1-E|Historic District Overlay,"copy_zone(204, [74101, 74136], ""N1-E(HDO)"", ""Neighborhood 1-E"", None)"
NC(HDO),204,zoning,resolved,NC|HDO,Neighborhood Center|Historic District Overlay,"copy_zone(204, [74116, 74136], ""NC(HDO)"", ""Neighborhood Center"", None)"
N1-F(CD),204,zoning,resolved,N1-F,Neighborhood 1-F,"copy_zone(204, [74102], ""N1-F(CD)"", ""Neighborhood 1-F"", None)"
NC(CD),204,zoning,resolved,NC,Neighborhood Center,"copy_zone(204, [74116], ""NC(CD)"", ""Neighborhood Center"", None)"
N2-A(CD),204,zoning,resolved,N2-A|N2-C|N2-D,Neighborhood 2-A|Neighborhood 2 - Community|Neighborhood 2-D,"copy_zone(204, [74103, 74105, 74146], ""N2-A(CD)"", ""Neighborhood 2-A"", None)"
OFC(ANDO),204,zoning,resolved,OFC,Office Flex Campus,"copy_zone(204, [74110], ""OFC(ANDO)"", ""Office Flex Campus"", None)"
O-2(CD)(ANDO),204,zoning,not_found_zone,,,"insert_zone(204, ""O-2(CD)(ANDO)"", ""O-2(CD)(ANDO)"")"
OFC(HDO),204,zoning,resolved,OFC|HDO,Office Flex Campus|Historic District Overlay,"copy_zone(204, [74110, 74136], ""OFC(HDO)"", ""Office Flex Campus"", None)"
NS,204,zoning,not_found_zone,,,"insert_zone(204, ""NS"", ""NS"")"
O-6(CD),204,zoning,not_found_zone,,,"insert_zone(204, ""O-6(CD)"", ""O-6(CD)"")"
O-15(CD),204,zoning,not_found_zone,,,"insert_zone(204, ""O-15(CD)"", ""O-15(CD)"")"
NS ,204,zoning,not_found_zone,,,"insert_zone(204, ""NS "", ""NS "")"
O-3(CD),204,zoning,not_found_zone,,,"insert_zone(204, ""O-3(CD)"", ""O-3(CD)"")"
O-1(CD),204,zoning,not_found_zone,,,"insert_zone(204, ""O-1(CD)"", ""O-1(CD)"")"
NS(ANDO),204,zoning,not_found_zone,,,"insert_zone(204, ""NS(ANDO)"", ""NS(ANDO)"")"
O-9(CD),204,zoning,not_found_zone,,,"insert_zone(204, ""O-9(CD)"", ""O-9(CD)"")"
O-1(CD)(ANDO),204,zoning,not_found_zone,,,"insert_zone(204, ""O-1(CD)(ANDO)"", ""O-1(CD)(ANDO)"")"
